dist,type,name,location,lng,lat,org,seat,a,b,c,d,dis,par
大同區,綜合零售賣場,統一超商臺北市雙連門市,臺北市大同區民生西路176號,121.517543,25.057138,統一超商股份有限公司,1,0,1,0,0,0,0
大同區,綜合零售賣場,萊爾富便利商店北市迪化店,臺北市大同區迪化街一段50號,121.509936,25.055110,萊爾富國際股份有限公司,1,0,1,0,0,0,0
大同區,綜合零售賣場,統一超商臺北市塔城門市,臺北市大同區長安西路271號1樓,121.510689,25.052135,統一超商股份有限公司,1,0,1,0,0,0,0
大同區,綜合零售賣場,統一超商臺北市延華門市,臺北市大同區延平北路一段93號,121.511969,25.051881,統一超商股份有限公司,1,0,1,0,0,0,0
大同區,綜合零售賣場,統一超商臺北市民族西門市,臺北市大同區民族西路151號,121.516183,25.068708,統一超商股份有限公司,1,0,1,0,0,0,0
大同區,綜合零售賣場,統一超商臺北市酒泉門市,臺北市大同區重慶北路三段260號,121.513583,25.071494,統一超商股份有限公司,1,0,1,0,0,0,0
大同區,綜合零售賣場,統一超商臺北市哈蜜門市,臺北市大同區重慶北路三段309號,121.514050,25.073903,統一超商股份有限公司,1,0,1,0,0,0,0
大同區,綜合零售賣場,統一超商臺北市圓泉門市,臺北市大同區酒泉街25號,121.519355,25.070699,統一超商股份有限公司,1,0,1,0,0,0,0
大同區,綜合零售賣場,統一超商臺北市京磚門市,臺北市大同區華陰街91號,121.517557,25.049806,統一超商股份有限公司,1,0,1,0,0,0,0
大同區,綜合零售賣場,統一超商臺北市慶寧門市,臺北市大同區寧夏路23號,121.515123,25.055121,統一超商股份有限公司,1,0,1,0,0,0,0
大同區,綜合零售賣場,家樂福重慶店,臺北市大同區重慶北路二段171號,121.513807,25.059148,家福股份有限公司台北重慶分公司,12,0,12,0,0,2,0
大同區,綜合零售賣場,京站時尚廣場,臺北市大同區承德路一段1號,121.516825,25.049345,京站時尚廣場,20,20,0,0,0,3,3
大同區,綜合零售賣場,中山地下街,臺北市大同區南京西路16號地下街(位於捷運臺北車站至雙連站之間),121.520382,25.052605,臺北大眾捷運股份有限公司,4,4,0,0,0,0,0
大同區,宗教,保安宮,臺北市大同區哈密街61號,121.515420,25.073159,大龍峒保安宮,4,0,4,0,0,1,0
大同區,宗教,孔廟,臺北市大同區大龍街275號,121.516179,25.072762,臺北市孔廟管理委員會,4,4,0,0,0,1,1
大同區,宗教,普濟寺,臺北市大同區華陰街100號,121.514073,25.050515,普濟寺,2,0,2,0,0,0,0
大同區,宗教,覺修宮,臺北市大同區重慶北路三段340號,121.513543,25.076291,財團法人臺北市覺修宮,3,2,1,0,0,0,0
大同區,機關,臺北市立圖書館建成分館,臺北市大同區民生西路198號4樓,121.516840,25.057036,臺北市立圖書館建成分館,3,0,3,0,0,1,0
大同區,機關,臺北市立圖書館大同分館,臺北市大同區重慶北路三段318號,121.513555,25.074304,臺北市立圖書館大同分館,5,5,0,0,0,1,0
大同區,機關,國稅局大同稽徵所,臺北市大同區昌吉街57號3樓,121.515458,25.066028,財政部臺北國稅局大同稽徵所,3,3,0,0,0,0,0
大同區,機關,臺北市稅捐稽徵處大同分處,臺北市大同區昌吉街57號3樓,121.515458,25.066028,臺北市稅捐稽徵處大同分處,2,2,0,0,0,0,0
大同區,機關,大同區戶政事務所,臺北市大同區昌吉街57號3樓,121.515458,25.066028,臺北市大同區戶政事務所,3,3,0,0,0,0,1
大同區,機關,臺北市立圖書館延平分館,臺北市大同區保安街47號,121.512092,25.059169,臺北市立圖書館延平分館,12,12,0,0,0,0,0
大同區,機關,大同區公所,臺北市大同區昌吉街57號4樓,121.515458,25.066028,臺北市大同區公所,6,6,0,0,0,2,0
大同區,機關,永樂 T Fashion 時尚基地,臺北市大同區迪化街一段21號4樓,121.510365,25.054903,國際時尚藝術文化協會,5,5,0,0,0,1,0
大同區,機關,大同社福中心,臺北市大同區昌吉街57號6樓之1,121.515173,25.065923,大同社福中心,3,3,0,0,0,0,0
大同區,機關,臺北橋區民活動中心,臺北市大同區迪化街一段374號2樓,121.509214,25.063037,大同區臺北橋區民活動中心,3,0,3,0,0,1,0
大同區,機關,國慶區民活動中心,臺北市大同區重慶北路三段76號4樓,121.513444,25.066169,大同區國慶區民活動中心,3,0,3,0,0,1,0
大同區,機關,慶昌區民活動中心,臺北市大同區敦煌路151之1號,121.511673,25.076511,大同區慶昌區民活動中心,1,0,1,0,0,0,0
大同區,機關,老師區民活動中心,臺北市大同區敦煌路160之2號,121.512786,25.076455,大同區老師區民活動中心,3,0,3,0,0,1,0
大同區,機關,保生區民活動中心,臺北市大同區重慶北路三段313巷25號1樓,121.514891,25.074112,大同區保生區民活動中心,2,0,2,0,0,1,0
大同區,機關,延平區民活動中心,臺北市大同區保安街47之1號3樓,121.512075,25.059249,大同區延平區民活動中心,2,0,2,0,0,0,0
大同區,機關,雙連區民活動中心,臺北市大同區萬全街42號1樓,121.520011,25.058583,大同區雙連區民活動中心,2,0,2,0,0,1,0
大同區,機關,臺北市大同士林婦女支持培力中心,臺北市大同區迪化街一段21號7樓,121.510363,25.054898,臺北市大同士林婦女支持培力中心,3,3,0,0,0,1,0
大同區,機關,民生西路派出所,臺北市大同區保安街47-1號,121.512054,25.059224,臺北市政府警察局民生西路派出所,1,0,1,0,0,1,0
大同區,機關,民族路派出所,臺北市大同區重慶北路三段168號,121.513505,25.068835,臺北市政府警察局 民族路派出所,1,0,1,0,0,0,0
大同區,機關,延平派出所,臺北市大同區延平北路一段86號,121.511729,25.052216,臺北市政府警察局 延平派出所,1,0,1,0,0,0,0
大同區,機關,建成派出所,臺北市大同區承德路一段80號,121.517241,25.052818,臺北市政府警察局 建成派出所,1,0,1,0,0,0,0
大同區,機關,重慶北路派出所,臺北市大同區重慶北路三段320之2號,121.513685,25.075478,臺北市政府警察局 重慶北路派出所,1,0,1,0,0,0,0
大同區,機關,臺北市立圖書館蘭州民眾閱覽室,臺北市大同區昌吉街57號4樓,121.515458,25.066028,臺北市立圖書館蘭州民眾閱覽室,4,4,0,0,0,1,1
大同區,機關,臺北市市場處,臺北市大同區迪化街一段21號6樓,121.510561,25.054988,臺北市市場處,4,4,0,0,0,0,0
大同區,連鎖餐飲店,甲天下(長安西路店),臺北市大同區長安西路287號,121.509506,25.052128,海霸王企業集團,5,0,5,0,0,1,0
大同區,連鎖餐飲店,馬來亞餐廳,臺北市大同區長安西路287之2號,121.509683,25.052181,馬來亞餐廳有限公司,2,2,0,0,0,0,0
大同區,連鎖餐飲店,麥當勞台北承德店,"臺北市大同區承德路一段34號,36號1樓及32號2樓之1",121.516675,25.050797,臺灣麥當勞餐廳股份有限公司台北承德分公司,3,0,3,0,0,1,0
大同區,連鎖餐飲店,肯德基臺北承德分公司,臺北市大同區承德路一段38號1樓,121.516702,25.050888,怡和餐飲股份有限公司臺北承德一之一分公司,3,1,2,0,0,1,0
大同區,連鎖餐飲店,摩斯漢堡長安店,臺北市大同區長安西路219號1樓,121.512504,25.052046,安心食品服務股份有限公司長安西路分公司,1,1,0,0,0,0,0
大同區,連鎖餐飲店,麥當勞台北民生三店,臺北市大同區民生西路55號,121.520362,25.057738,台灣麥當勞餐廳股份有限公司民生Ⅲ分公司,1,0,1,0,0,0,0
大同區,連鎖餐飲店,統一星巴克保安門市,臺北市大同區保安街11號,121.513199,25.059261,悠游生活事業股份有限公司,1,1,0,0,0,0,0
大同區,連鎖餐飲店,統一星巴克庫倫承德門市,臺北市大同區庫倫街51號,121.519250,25.072045,統一星巴克股份有限公司,2,0,2,0,0,0,0
大同區,連鎖餐飲店,吉野家重北店,臺北市大同區重慶北路三段259號,121.514016,25.071722,台灣吉野家股份有限公司重北店,1,0,1,0,0,0,0
大同區,連鎖餐飲店,拿坡里民生店,臺北市大同區民生西路83號,121.519582,25.057747,拿帕里股份有限公司民生分公司,1,0,1,0,0,0,0
大同區,連鎖餐飲店,摩斯漢堡雙連店,臺北市大同區民生西路77號,121.519779,25.057652,安心食品服務股份有限公司雙連分公司,1,0,1,0,0,0,0
大同區,連鎖餐飲店,摩斯漢堡重慶店,臺北市大同區重慶北路三段271號,121.514089,25.072597,安心食品服務股份有限公司台北重慶分公司,1,0,1,0,0,0,0
大同區,機關,大同4號,臺北市大同區南京西路282巷6號旁（圓環邊和旺凱悅大樓邊進入）,121.514684,25.053337,臺北市政府環境保護局,1,0,1,0,0,0,0
大同區,機關,大同8號,臺北市大同區民族西路169巷40號對面（重慶北路3段205巷40號進入）,121.515838,25.069915,臺北市政府環境保護局,1,0,1,0,0,0,0
大同區,機關,大同9號,臺北市大同區重慶北路三段236巷20-1號旁,121.512788,25.070473,臺北市政府環境保護局,1,0,1,0,0,0,0
大同區,醫院,聯合醫院中興院區,臺北市大同區鄭州路145號,121.509190,25.050911,臺北市立聯合醫院中興院區,31,18,13,0,0,5,3
大同區,醫院,聯合醫院大同門診部,臺北市大同區昌吉街52號,121.516493,25.065761,臺北市立聯合醫院大同門診部,5,5,0,0,0,1,0
大安區,交通,捷運忠孝復興站(文湖線),臺北市大安區忠孝東路三段302號,121.542995,25.041483,捷運忠孝復興站文湖線,0,0,0,0,0,0,0
大安區,交通,捷運大安站(文湖線),臺北市大安區信義路四段2號,121.543828,25.033086,捷運文湖線大安站,3,3,0,0,0,1,0
大安區,交通,捷運科技大樓站(文湖線),臺北市大安區復興南路二段235號,121.543645,25.026136,捷運科技大樓站,3,3,0,0,0,1,0
大安區,交通,捷運六張犁站(文湖線),臺北市大安區和平東路三段168號,121.553126,25.023790,臺北大眾捷運股份有限公司捷運六張犁站,3,3,0,0,0,1,0
大安區,交通,捷運麟光站(文湖線),臺北市大安區和平東路三段410號,121.558729,25.018481,捷運麟光站,3,3,0,0,0,1,0
大安區,交通,捷運忠孝新生站(板南線),臺北市大安區新生南路一段67號,121.533107,25.042023,捷運忠孝新生站,3,3,0,0,0,0,1
大安區,交通,捷運忠孝敦化站(板南線),臺北市大安區忠孝東路四段182號,121.551744,25.041269,捷運忠孝敦化站,3,3,0,0,0,1,0
大安區,交通,捷運忠孝復興站(板南線),臺北市大安區忠孝東路四段47號,121.544841,25.041833,捷運忠孝復興站(板南線),3,3,0,0,0,0,1
大安區,交通,建國計程車服務站,臺北市大安區建國南路一段34號,121.536225,25.044161,建國計程車服務站,2,0,2,0,0,1,0
大安區,交通,大安森林公園地下停車場(署),臺北市大安區建國南路二段2號地下一樓,121.537892,25.028771,臺北市停車管理工程處大安森林公園地下停車場,1,0,1,0,0,0,0
大安區,交通,金華公園地下停車場,臺北市大安區金華街254巷1號地下,121.531765,25.029471,臺北市停車管理工程處金華公園地下停車場,3,3,0,0,0,0,1
大安區,交通,附中公園地下停車場,臺北市大安區復興南路一段340巷11號地下,121.543010,25.036041,臺北市停車管理工程處附中公園地下停車場,1,0,1,0,0,1,0
大安區,交通,大安高工地下停車場,臺北市大安區信義路三段166巷6弄12號地下,121.540710,25.032794,臺北市停車管理工程處大安高工地下停車場,1,1,0,0,0,1,0
大安區,交通,建國橋下仁愛濟南段停車場(假日玉市),臺北市大安區建國橋下仁愛路-濟南路間,121.537761,25.039554,臺北市停車管理工程處,3,0,3,0,0,1,0
大安區,交通,龍門國中地下停車場,臺北市大安區建國南路二段269號B1,121.538040,25.024266,臺北市停車管理工程處龍門國中地下停車場,8,8,0,0,0,2,0
大安區,交通,僑安地下停車場,臺北市大安區忠孝東路四段306號B1,121.556814,25.041287,臺北市停車管理工程處僑安地下停車場,2,1,1,0,0,0,0
大安區,交通,捷運忠孝新生站(新蘆線),臺北市大安區新生南路一段67號B1,121.533107,25.042023,臺北大眾捷運股份有限公司捷運忠孝新生站(新蘆線),3,3,0,0,0,1,0
大安區,交通,捷運東門站(淡水信義線),臺北市大安區信義路二段166號,121.528800,25.033600,臺北大眾捷運股份有限公司捷運東門站,5,5,0,0,0,0,1
大安區,交通,捷運大安森林公園站(淡水信義線),臺北市大安區信義路三段100號B1,121.533700,25.033418,臺北大眾捷運股份有限公司捷運大安森林公園站,6,6,0,0,0,0,2
大安區,交通,捷運安和站(淡水信義線),臺北市大安區信義路四段212之1號B1,121.551853,25.033185,臺北大眾捷運股份有限公司捷運信義安和站,3,3,0,0,0,0,1
大安區,交通,捷運大安站(淡水信義線),臺北市大安區信義路四段2號,121.543828,25.033086,臺北大眾捷運股份有限公司捷運信義大安站,5,5,0,0,0,1,0
大安區,文化育樂場所,大安運動中心,臺北市大安區辛亥路三段55號,121.545499,25.020650,長佳機電工程股份有限公司,0,0,0,0,0,0,0
大安區,加油站,中油基隆路加油站,臺北市大安區基隆路二段162號,121.555865,25.027606,臺灣中油股份有限公司基隆路站,3,0,3,0,0,1,0
大安區,加油站,中油新生南路加油站,臺北市大安區仁愛路三段1號,121.533103,25.038425,臺灣中油股份有限公司新生南路站,3,3,0,0,0,1,0
大安區,加油站,中油信義路加油站,臺北市大安區信義路四段374號,121.555473,25.032923,臺灣中油股份有限公司信義路站,3,3,0,0,0,1,0
大安區,加油站,中油富陽街加油站,臺北市大安區富陽街133號,121.556930,25.019026,臺灣中油股份有限公司富陽街站,3,3,0,0,0,2,0
大安區,加油站,中油龍安加油站,臺北市大安區和平東路二段2號,121.535306,25.025812,臺灣中油股份有限公司龍安站,3,3,0,0,0,1,0
大安區,加油站,中油金山南路加油站,臺北市大安區金山南路二段77號,121.526942,25.031564,臺灣中油股份有限公司金山南路站,3,3,0,0,0,2,0
大安區,加油站,勝利加油站,臺北市大安區建國南路二段75之1號,121.538105,25.031032,勝利加油站,3,0,3,0,0,1,0
大安區,加油站,陽光加油站,臺北市大安區建國南路一段57之1號,121.537003,25.044382,財團法人陽光福利基金會,3,0,3,0,0,1,0
大安區,公園,永康公園,臺北市大安區永康街8號,121.529745,25.032032,公園路燈工程管理處青年公園管理所,3,0,3,0,0,2,0
大安區,公園,嘉興公園,臺北市大安區樂業街與嘉興街口,121.551930,25.021637,公園路燈工程管理處青年公園管理所,3,0,3,0,0,1,0
大安區,公園,大安森林公園(署),臺北市大安區新生南路二段1號,121.535241,25.027752,公園路燈工程管理處青年公園管理所,18,14,4,0,0,3,9
大安區,公園,福州山公園66號,臺北市大安區臥龍街195巷口,121.558392,25.017407,公園路燈工程管理處青年公園管理所,3,3,0,0,0,1,0
大安區,公園,富陽自然生態公園,臺北市大安區富陽街167號旁邊,121.557396,25.016691,工務局公園路燈管理處青年所,3,0,3,0,0,1,0
大安區,市場,公有錦安市場(署),臺北市大安區永康街58號,121.529604,25.028633,臺北市市場處公有錦安市場,1,0,1,0,0,0,0
大安區,市場,公有信義市場(署),臺北市大安區信義路三段107號,121.539044,25.034026,臺北市市場處公有信義市場,1,0,1,0,0,1,0
